from_stop_id,to_stop_id,transfer_type,min_transfer_time
5675641,1166833,2,207
5158082,1166840,2,241
1166841,3749688,2,108
5158082,1166841,2,241
1166832,3764980,2,259
3716873,1166841,2,215
3716873,1166840,2,215
7376288,1166840,2,193
7376288,1166841,2,193
1166841,3749690,2,225
1968,1166835,2,360
1166833,4044996,2,259
1968,1166834,2,360
4472774,1166841,2,227
1166841,3749691,2,252
4472774,1166840,2,227
1166835,4016268,2,314
1166835,4016267,2,160
3716894,1166833,2,216
3716894,1166832,2,216
3716964,1166831,2,196
3716964,1166830,2,196
1166834,4036649,2,314
1166833,3813086,2,189
1166833,3813085,2,197
1166834,6591457,2,204
1166833,3813084,2,190
1166834,6591456,2,200
1166833,3813083,2,266
1166833,3813082,2,319
3812920,1166834,2,160
3812920,1166835,2,160
4996975,1166832,2,220
4996975,1166833,2,220
6114732,1166835,2,256
6673110,1166835,2,207
1166835,3764616,2,198
1166831,4035985,2,216
1166835,3764615,2,252
1166831,4035984,2,196
6673110,1166834,2,207
6114732,1166834,2,256
7013380,1166826,2,197
7013380,1166827,2,197
1166824,3765303,2,250
1166824,3765302,2,205
3687241,1166834,2,246
5675639,1166830,2,196
1166833,4036640,2,266
5675639,1166831,2,196
3687241,1166835,2,246
4008888,1166841,2,210
1166835,4016265,2,221
4008888,1166840,2,210
1166835,4016266,2,221
1166834,4459253,2,221
1166834,4459252,2,246
1166838,4008281,2,186
4726944,1166832,2,190
6129305,5138033,2,252
4726944,1166833,2,190
3893454,1166825,2,250
3893454,1166824,2,250
5710036,1166835,2,160
2223,1166835,2,360
2223,1166834,2,360
1166834,2220,2,420
1166834,2222,2,480
1166841,1724,2,180
1166839,4008281,2,186
5150763,1166832,2,207
5150763,1166833,2,207
5710036,1166834,2,160
4726945,1166833,2,197
5018386,1166834,2,213
4726945,1166832,2,197
5018386,1166835,2,213
1166835,3442415,2,152
1166835,3442416,2,152
1166835,4036986,2,189
1166835,4036985,2,200
1166832,1955,2,420
1166832,1956,2,180
1166834,4651135,2,196
1166832,4036205,2,259
1166834,3926439,2,160
1166834,4651134,2,243
1166832,4036207,2,265
1166832,4036206,2,197
3812919,1166835,2,230
3812919,1166834,2,230
1166835,4651135,2,196
1166835,4651134,2,243
7153158,1166832,2,216
1166824,3765262,2,243
1166824,3765261,2,268
7153158,1166833,2,216
7013379,1166827,2,217
7013379,1166826,2,217
1166833,3926339,2,216
1166833,4037184,2,265
1166833,4037183,2,266
4009664,1166840,2,210
1166830,1956,2,900
2117,1166830,2,180
2117,1166831,2,180
4009664,1166841,2,210
1166833,4036207,2,265
1166833,4036205,2,259
1166833,4036206,2,197
1166841,4036827,2,254
7013378,1166827,2,252
7013378,1166826,2,252
1166833,3764979,2,266
1166833,3764980,2,259
5727629,1166835,2,308
5727629,1166834,2,308
1166834,3764660,2,252
1166834,3764661,2,198
1166831,2211,2,900
3812967,1166835,2,243
1166841,7176251,2,226
1166835,4036649,2,314
3812967,1166834,2,243
1166841,4459239,2,226
7275316,1166835,2,240
7275316,1166834,2,240
1166841,4459240,2,235
1166832,3926299,2,265
1166832,3926298,2,259
5727628,1166835,2,160
5727628,1166834,2,160
1166834,4016265,2,221
6129305,5138170,2,252
6129305,5138171,2,244
1166840,4036827,2,254
7376291,1166840,2,252
3764548,1166835,2,314
7376291,1166841,2,252
3764548,1166834,2,314
3716966,1166833,2,189
1166841,7176249,2,254
3716966,1166832,2,189
1166835,1967,2,480
1166835,1965,2,420
1166835,4036769,2,240
1166826,3887747,2,279
1166835,4036767,2,246
1166835,3687428,2,246
4726740,1166835,2,256
4726740,1166834,2,256
4726946,1166833,2,207
4726946,1166832,2,207
1166841,4473192,2,252
1166841,4473191,2,210
1166835,4016327,2,308
4996974,1166832,2,205
1166834,4016268,2,314
1166835,4036822,2,314
1166835,4016326,2,243
1966,1166835,2,360
1966,1166834,2,360
1166834,4016266,2,221
1166834,4016267,2,160
1166835,4016325,2,168
1722,1166840,2,180
1166835,4016324,2,243
1722,1166841,2,180
4996974,1166833,2,205
1166835,7275453,2,197
6673109,1166835,2,207
1166835,7275452,2,270
1166835,7275451,2,199
1166835,7275450,2,243
6673109,1166834,2,207
4726947,1166833,2,215
4726947,1166832,2,215
3740515,1166840,2,108
1166841,4473190,2,210
3740515,1166841,2,108
1166833,3747837,2,265
3687302,1166834,2,294
3687302,1166835,2,294
1166832,2211,2,180
1166832,2210,2,240
1166841,1715,2,140
1723,1166841,2,180
1723,1166840,2,180
1166832,3926339,2,216
7013383,1166825,2,205
3764510,1166835,2,246
6114730,1166834,2,265
3716926,1166832,2,189
1166834,7161643,2,213
3716926,1166833,2,189
5675638,1166830,2,234
6114730,1166835,2,265
1166834,7161642,2,213
5675638,1166831,2,234
1166840,7176251,2,226
4843804,1166827,2,217
1166834,7161644,2,213
1166833,4035992,2,272
3764510,1166834,2,246
1166833,4035990,2,265
4843804,1166826,2,217
1166833,4035991,2,259
3740517,1166841,2,252
7013383,1166824,2,205
1166840,5018190,2,254
3740517,1166840,2,252
1166840,3747810,2,195
5231612,1166833,2,197
5231612,1166832,2,197
1166840,5018192,2,226
1166835,3926439,2,160
6129304,5138171,2,244
3926217,1166840,2,207
6129304,5138170,2,252
3926217,1166841,2,207
7376290,1166840,2,254
7376290,1166841,2,254
3765151,1166840,2,254
6251745,1166835,2,235
3765151,1166841,2,254
6251745,1166834,2,235
3926206,6129304,2,252
1166834,3926387,2,246
6114724,1166834,2,221
3926206,6129305,2,252
6114724,1166835,2,221
4726914,1166840,2,214
1166840,3747809,2,195
4997022,1166833,2,190
3343766,1166838,2,180
4997022,1166832,2,190
1166840,4045022,2,225
3343766,1166839,2,180
1166840,2460,2,140
1166833,4035989,2,197
1166832,4459260,2,265
7653691,1166839,2,193
4726914,1166841,2,214
1166834,3442416,2,152
5709979,1166835,2,243
7653691,1166838,2,193
1166834,3442415,2,152
5709979,1166834,2,243
1166835,3687469,2,241
1166840,2469,2,180
1166833,4035988,2,207
5018338,1166835,2,241
3764766,1166841,2,247
5675642,1166833,2,265
5675642,1166832,2,265
5018338,1166834,2,241
3893453,1166825,2,268
3764766,1166840,2,247
1166832,4036640,2,266
2221,1166834,2,360
2221,1166835,2,360
2467,1166841,2,180
1166840,5657328,2,108
6129304,5138033,2,252
3893453,1166824,2,268
2467,1166840,2,180
7376289,1166841,2,193
7376289,1166840,2,193
6591541,1166834,2,204
6591541,1166835,2,204
1166838,3811234,2,226
1166834,1967,2,480
6217417,1166840,2,252
6217417,1166841,2,252
1166834,1965,2,420
1166835,2220,2,420
1166835,2222,2,480
1166835,4459253,2,221
1166835,4459252,2,246
4471843,1166832,2,190
4471843,1166833,2,190
1166835,6591456,2,200
1166841,3747810,2,195
1166835,6591457,2,204
1166839,3811284,2,186
1166832,3673588,2,259
5709848,1166826,2,252
1166832,3673587,2,266
5709848,1166827,2,252
1166835,3764812,2,160
3716924,1166831,2,196
1166838,3811284,2,186
1166835,3764811,2,243
3716924,1166830,2,196
3764738,1166841,2,253
3764738,1166840,2,253
1166833,2211,2,180
5158083,1166841,2,235
5158083,1166840,2,235
1166835,3926387,2,246
1166832,3813085,2,197
1166841,3764795,2,186
1166832,3813084,2,190
1166832,3813083,2,266
5710037,1166835,2,243
5710037,1166834,2,243
5454895,1166834,2,314
1166832,3813082,2,319
5454895,1166835,2,314
6114723,1166834,2,221
1166841,3747809,2,195
1166841,3764794,2,186
5454894,1166835,2,282
5454894,1166834,2,282
6114723,1166835,2,221
1166831,3813089,2,216
1166832,3813086,2,189
3926243,1166840,2,242
3926243,1166841,2,242
1166830,4035984,2,196
1166830,4035985,2,216
3687089,1166835,2,294
1166833,3673588,2,259
3687089,1166834,2,294
1166833,3673587,2,266
4037262,1166833,2,266
1166830,2211,2,900
4037262,1166832,2,266
1166833,4459260,2,265
2435,6129305,2,180
1166841,4045022,2,225
3716963,1166831,2,234
2435,6129304,2,180
3716963,1166830,2,234
3765257,1166832,2,198
7647749,1166826,2,252
7153047,1166832,2,189
6129304,3893345,2,241
7153047,1166833,2,189
3765257,1166833,2,198
7647749,1166827,2,252
6129304,3893346,2,199
1166826,3765300,2,217
1166832,4044996,2,259
4009639,1166838,2,193
4009639,1166839,2,193
1166834,2036,2,180
4726915,1166840,2,205
4726915,1166841,2,205
5710038,1166835,2,314
1166834,2155,2,180
5710038,1166834,2,314
1757,6129305,2,180
1757,6129304,2,180
1166839,3811234,2,226
6114731,1166834,2,256
6114731,1166835,2,256
5018399,1166834,2,241
3740516,1166840,2,254
3740516,1166841,2,254
1166831,1956,2,900
5018399,1166835,2,241
1166841,4036749,2,235
1166834,3687469,2,241
1166833,2210,2,240
6961993,1166840,2,226
1166839,4008206,2,226
1166834,4016324,2,243
1166834,4016326,2,243
6217415,1166841,2,210
1166841,5018190,2,254
1166841,4036747,2,226
1166834,4016325,2,168
6217415,1166840,2,210
1166841,4036748,2,227
1166841,5018192,2,226
1166834,4016327,2,308
6961993,1166841,2,226
4843406,1166826,2,197
4843406,1166827,2,197
6129305,3893346,2,199
5709980,1166835,2,314
5709980,1166834,2,314
4843405,1166827,2,217
7013377,1166826,2,279
7013377,1166827,2,279
4843405,1166826,2,217
4472773,1166840,2,225
1166841,5657268,2,205
4472773,1166841,2,225
6129305,3893345,2,241
1166833,1956,2,180
1166833,1955,2,420
1166841,5657267,2,204
4726943,1166832,2,266
4726943,1166833,2,266
6251746,1166835,2,235
6251746,1166834,2,235
2336,1166839,2,180
1166830,3813090,2,196
2336,1166838,2,180
6129305,3764805,2,199
6129305,3764804,2,241
4726963,1166841,2,200
4726963,1166840,2,200
4037283,1166841,2,226
7013384,1166824,2,243
4037283,1166840,2,226
7013384,1166825,2,243
3687242,1166835,2,282
3687242,1166834,2,282
1166830,3813089,2,216
5709978,1166834,2,160
5709978,1166835,2,160
1166835,3764845,2,308
1166827,3765264,2,197
1166840,5657268,2,205
1166827,4798880,2,252
4009642,1166841,2,252
1166840,5657267,2,204
1166835,2036,2,180
4009642,1166840,2,252
1166840,3749688,2,108
1166840,3749689,2,215
2219,1166834,2,180
1166840,3749691,2,252
1166835,7161642,2,213
1166840,3749690,2,225
1166840,4036661,2,227
7275151,1166835,2,189
7275151,1166834,2,189
1166840,4036660,2,254
1166835,7161644,2,213
2219,1166835,2,180
1166835,7161643,2,213
4996976,1166833,2,266
7153048,1166833,2,207
4996976,1166832,2,266
7153048,1166832,2,207
3926205,6129304,2,199
6129304,3764805,2,199
3926205,6129305,2,199
6129304,3764804,2,241
3812918,1166835,2,230
1166840,3764795,2,186
1166840,3764794,2,186
3716895,1166833,2,197
3716895,1166832,2,197
1166831,3813090,2,196
3812918,1166834,2,230
1166834,3687428,2,246
1166826,4798880,2,252
7275549,1166841,2,241
7275549,1166840,2,241
5158081,1166841,2,226
5158081,1166840,2,226
7275150,1166834,2,199
7275150,1166835,2,199
4997023,1166832,2,198
4996977,1166832,2,319
4997023,1166833,2,198
4996977,1166833,2,319
1166834,4036822,2,314
1166825,3765262,2,243
1166841,4035039,2,210
1166841,4036660,2,254
1166841,4035038,2,210
1166841,4036661,2,227
3764739,1166841,2,247
3764739,1166840,2,247
1166825,3765261,2,268
1166841,4016359,2,207
1166841,4016358,2,242
3765153,1166840,2,226
1166835,4037196,2,221
3765153,1166841,2,226
7275317,1166835,2,308
1166835,4037197,2,198
7275317,1166834,2,308
3687088,1166834,2,246
1166835,4037198,2,246
1166835,4037199,2,308
3765194,1166833,2,220
1166835,2155,2,180
3765194,1166832,2,220
3687088,1166835,2,246
1166840,4035039,2,210
1166840,4035038,2,210
1166834,4036985,2,200
1964,1166835,2,180
1166834,4036986,2,189
1964,1166834,2,180
1166834,4037198,2,246
1166834,4037197,2,198
1166834,4037196,2,221
1166840,1724,2,180
1166834,4037199,2,308
1166840,4459239,2,226
1166841,2460,2,140
5231613,1166832,2,265
5231613,1166833,2,265
1166840,4459240,2,235
3716923,1166830,2,234
3716923,1166831,2,234
3740559,1166841,2,225
7013385,1166825,2,250
1166840,1715,2,140
7275315,1166835,2,198
7013385,1166824,2,250
1166826,3765264,2,197
7275315,1166834,2,198
3740559,1166840,2,225
1166840,7176249,2,254
1166832,4037183,2,266
1166832,4037184,2,265
1166841,2469,2,180
